,dt,new_users_count,day_after_install,retained_users_count,retention
7941,2020-05-06,33102,21.0,940.0,0.028397075705395444
7942,2020-05-06,33102,22.0,876.0,0.026463657785028096
7943,2020-05-06,33102,23.0,835.0,0.02522506192979276
7944,2020-05-06,33102,24.0,778.0,0.02350311159446559
7945,2020-05-06,33102,25.0,728.0,0.0219926288441786
7946,2020-05-06,33102,26.0,706.0,0.021328016434052324
7947,2020-05-06,33102,27.0,650.0,0.019636275753730892
7948,2020-05-06,33102,28.0,649.0,0.01960606609872515
7949,2020-05-06,33102,29.0,582.0,0.017582019213340582
7950,2020-05-06,33102,30.0,609.0,0.01839767989849556
7951,2020-05-06,33102,31.0,577.0,0.017430970938311884
7952,2020-05-06,33102,32.0,530.0,0.016011117153042112
7953,2020-05-06,33102,33.0,485.0,0.01465168267778382
7954,2020-05-06,33102,34.0,478.0,0.01444021509274364
7955,2020-05-06,33102,35.0,473.0,0.014289166817714942
7956,2020-05-06,33102,36.0,456.0,0.013775602682617365
7957,2020-05-06,33102,37.0,431.0,0.013020361307473869
7958,2020-05-06,33102,38.0,440.0,0.013292248202525527
7959,2020-05-06,33102,39.0,412.0,0.012446377862364811
7960,2020-05-06,33102,40.0,381.0,0.011509878557186878
7961,2020-05-06,33102,41.0,346.0,0.010452540631985982
7962,2020-05-06,33102,42.0,375.0,0.011328620627152439
7963,2020-05-06,33102,43.0,348.0,0.010512959941997463
7964,2020-05-06,33102,44.0,355.0,0.010724427527037641
7965,2020-05-06,33102,45.0,341.0,0.010301492356957284
7966,2020-05-06,33102,46.0,303.0,0.009153525466739169
7967,2020-05-06,33102,47.0,300.0,0.00906289650172195
7968,2020-05-06,33102,48.0,300.0,0.00906289650172195
7969,2020-05-06,33102,49.0,292.0,0.008821219261676031
7970,2020-05-06,33102,50.0,238.0,0.0071898978913660806
7971,2020-05-06,33102,51.0,255.0,0.007703462026463658
7972,2020-05-06,33102,52.0,238.0,0.0071898978913660806
7973,2020-05-06,33102,53.0,249.0,0.007522204096429219
7974,2020-05-06,33102,54.0,239.0,0.00722010754637182
7975,2020-05-06,33102,55.0,218.0,0.006585704791251284
7976,2020-05-06,33102,56.0,113.0,0.0034136910156486013
7977,2020-05-07,30294,1.0,14279.0,0.47134746154353996
7978,2020-05-07,30294,2.0,9317.0,0.3075526506899056
7979,2020-05-07,30294,3.0,6940.0,0.22908826830395457
7980,2020-05-07,30294,4.0,5462.0,0.18029972931933716
7981,2020-05-07,30294,5.0,4374.0,0.1443850267379679
7982,2020-05-07,30294,6.0,3658.0,0.12074998349508154
7983,2020-05-07,30294,7.0,3130.0,0.1033207895952994
7984,2020-05-07,30294,8.0,2760.0,0.09110714993067934
7985,2020-05-07,30294,9.0,2337.0,0.0771439889086948
7986,2020-05-07,30294,10.0,2217.0,0.07318280847692613
7987,2020-05-07,30294,11.0,1951.0,0.06440219185317224
7988,2020-05-07,30294,12.0,1767.0,0.05832838185779362
7989,2020-05-07,30294,13.0,1587.0,0.05238661121014062
7990,2020-05-07,30294,14.0,1467.0,0.048425430778371956
7991,2020-05-07,30294,15.0,1346.0,0.044431240509671885
7992,2020-05-07,30294,16.0,1295.0,0.0427477388261702
7993,2020-05-07,30294,17.0,1180.0,0.03895160757905856
7994,2020-05-07,30294,18.0,1124.0,0.03710305671089985
7995,2020-05-07,30294,19.0,995.0,0.03284478774674853
7996,2020-05-07,30294,20.0,943.0,0.031128276226315442
7997,2020-05-07,30294,21.0,909.0,0.030005941770647655
7998,2020-05-07,30294,22.0,874.0,0.028850597478048457
7999,2020-05-07,30294,23.0,790.0,0.02607777117581039
8000,2020-05-07,30294,24.0,771.0,0.025450584274113685
8001,2020-05-07,30294,25.0,680.0,0.02244668911335578
8002,2020-05-07,30294,26.0,659.0,0.021753482537796263
8003,2020-05-07,30294,27.0,610.0,0.02013600052815739
8004,2020-05-07,30294,28.0,580.0,0.019145705420215223
8005,2020-05-07,30294,29.0,580.0,0.019145705420215223
8006,2020-05-07,30294,30.0,542.0,0.017891331616821812
8007,2020-05-07,30294,31.0,490.0,0.016174820096388723
8008,2020-05-07,30294,32.0,477.0,0.01574569221628045
8009,2020-05-07,30294,33.0,456.0,0.015052485640720936
8010,2020-05-07,30294,34.0,456.0,0.015052485640720936
8011,2020-05-07,30294,35.0,431.0,0.014227239717435796
8012,2020-05-07,30294,36.0,388.0,0.012807816729385357
8013,2020-05-07,30294,37.0,402.0,0.013269954446425035
8014,2020-05-07,30294,38.0,385.0,0.012708787218591141
8015,2020-05-07,30294,39.0,385.0,0.012708787218591141
8016,2020-05-07,30294,40.0,336.0,0.011091305208952268
8017,2020-05-07,30294,41.0,334.0,0.011025285535089456
8018,2020-05-07,30294,42.0,320.0,0.010563147818049779
8019,2020-05-07,30294,43.0,296.0,0.009770911731696046
8020,2020-05-07,30294,44.0,317.0,0.010464118307255563
8021,2020-05-07,30294,45.0,281.0,0.009275764177724962
8022,2020-05-07,30294,46.0,285.0,0.009407803525450585
8023,2020-05-07,30294,47.0,277.0,0.009143724829999339
8024,2020-05-07,30294,48.0,287.0,0.009473823199313395
8025,2020-05-07,30294,49.0,286.0,0.00944081336238199
8026,2020-05-07,30294,50.0,251.0,0.008285469069782796
8027,2020-05-07,30294,51.0,259.0,0.00854954776523404
8028,2020-05-07,30294,52.0,223.0,0.00736119363570344
8029,2020-05-07,30294,53.0,212.0,0.006998085429457978
8030,2020-05-07,30294,54.0,212.0,0.006998085429457978
8031,2020-05-07,30294,55.0,133.0,0.004390308311876939
8032,2020-05-08,22161,1.0,10374.0,0.46811966968999597
8033,2020-05-08,22161,2.0,6995.0,0.31564460087541174
8034,2020-05-08,22161,3.0,5102.0,0.23022426785794864
8035,2020-05-08,22161,4.0,3883.0,0.17521772483191192
8036,2020-05-08,22161,5.0,3198.0,0.14430756734804387
8037,2020-05-08,22161,6.0,2726.0,0.12300888949054646
8038,2020-05-08,22161,7.0,2322.0,0.10477866522268851
8039,2020-05-08,22161,8.0,2028.0,0.09151211587924733
8040,2020-05-08,22161,9.0,1780.0,0.08032128514056225
8041,2020-05-08,22161,10.0,1654.0,0.07463562113623032
8042,2020-05-08,22161,11.0,1457.0,0.06574613058977483
8043,2020-05-08,22161,12.0,1317.0,0.05942872614051713
8044,2020-05-08,22161,13.0,1193.0,0.053833310771174585
8045,2020-05-08,22161,14.0,1159.0,0.052299083976354854
8046,2020-05-08,22161,15.0,1078.0,0.04864401425928433
8047,2020-05-08,22161,16.0,937.0,0.042281485492531926
8048,2020-05-08,22161,17.0,891.0,0.04020576688777582
8049,2020-05-08,22161,18.0,821.0,0.03704706466314697
8050,2020-05-08,22161,19.0,742.0,0.033482243581065836
8051,2020-05-08,22161,20.0,734.0,0.033121249041108254
8052,2020-05-08,22161,21.0,710.0,0.0320382654212355
8053,2020-05-08,22161,22.0,665.0,0.0300076711339741
8054,2020-05-08,22161,23.0,590.0,0.026623347321871757
8055,2020-05-08,22161,24.0,565.0,0.02549523938450431
8056,2020-05-08,22161,25.0,550.0,0.02481837462208384
8057,2020-05-08,22161,26.0,514.0,0.023193899192274717
8058,2020-05-08,22161,27.0,522.0,0.0235548937322323
8059,2020-05-08,22161,28.0,514.0,0.023193899192274717
8060,2020-05-08,22161,29.0,495.0,0.022336537159875457
8061,2020-05-08,22161,30.0,439.0,0.019809575380172376
8062,2020-05-08,22161,31.0,389.0,0.01755335950543748
8063,2020-05-08,22161,32.0,408.0,0.018410721537836742
8064,2020-05-08,22161,33.0,395.0,0.017824105410405668
8065,2020-05-08,22161,34.0,360.0,0.016244754298091243
8066,2020-05-08,22161,35.0,352.0,0.015883759758133657
8067,2020-05-08,22161,36.0,349.0,0.015748386805649564
8068,2020-05-08,22161,37.0,315.0,0.014214160010829837
8069,2020-05-08,22161,38.0,290.0,0.01308605207346239
8070,2020-05-08,22161,39.0,284.0,0.012815306168494201
8071,2020-05-08,22161,40.0,277.0,0.012499435946031315
8072,2020-05-08,22161,41.0,278.0,0.012544560263526015
8073,2020-05-08,22161,42.0,272.0,0.012273814358557827
8074,2020-05-08,22161,43.0,285.0,0.0128604304859889
8075,2020-05-08,22161,44.0,263.0,0.011867695501105545
8076,2020-05-08,22161,45.0,227.0,0.010243220071296421
8077,2020-05-08,22161,46.0,215.0,0.009701728261360046
8078,2020-05-08,22161,47.0,232.0,0.010468841658769911
8079,2020-05-08,22161,48.0,211.0,0.009521230991381255
8080,2020-05-08,22161,49.0,206.0,0.009295609403907766
8081,2020-05-08,22161,50.0,210.0,0.009476106673886557
8082,2020-05-08,22161,51.0,210.0,0.009476106673886557
8083,2020-05-08,22161,52.0,196.0,0.008844366228960787
8084,2020-05-08,22161,53.0,167.0,0.007535761021614548
8085,2020-05-08,22161,54.0,96.0,0.004331934479490998
8086,2020-05-09,23074,1.0,10813.0,0.46862269220767966
8087,2020-05-09,23074,2.0,7050.0,0.30553870156886537
8088,2020-05-09,23074,3.0,5187.0,0.2247984744734333
8089,2020-05-09,23074,4.0,4010.0,0.17378867989945393
8090,2020-05-09,23074,5.0,3336.0,0.14457831325301204
8091,2020-05-09,23074,6.0,2909.0,0.12607263586720985
8092,2020-05-09,23074,7.0,2572.0,0.1114674525439889
8093,2020-05-09,23074,8.0,2131.0,0.09235503163734073
8094,2020-05-09,23074,9.0,1855.0,0.08039351651209153
8095,2020-05-09,23074,10.0,1693.0,0.07337262719944526
8096,2020-05-09,23074,11.0,1478.0,0.06405478027216781
8097,2020-05-09,23074,12.0,1407.0,0.06097772384502037
8098,2020-05-09,23074,13.0,1375.0,0.059590881511658145
8099,2020-05-09,23074,14.0,1278.0,0.055387015688653896
8100,2020-05-09,23074,15.0,1123.0,0.048669498136430615
8101,2020-05-09,23074,16.0,1052.0,0.04559244170928318
8102,2020-05-09,23074,17.0,906.0,0.03926497356331802
8103,2020-05-09,23074,18.0,889.0,0.038528213573719335
8104,2020-05-09,23074,19.0,832.0,0.036057900667417875
8105,2020-05-09,23074,20.0,815.0,0.03532114067781919
8106,2020-05-09,23074,21.0,811.0,0.03514778538614891
8107,2020-05-09,23074,22.0,716.0,0.031030597208979806
8108,2020-05-09,23074,23.0,669.0,0.028993672531854035
8109,2020-05-09,23074,24.0,627.0,0.027173441969316113
8110,2020-05-09,23074,25.0,599.0,0.025959954927624165
8111,2020-05-09,23074,26.0,569.0,0.02465979024009708
8112,2020-05-09,23074,27.0,563.0,0.02439975730259166
8113,2020-05-09,23074,28.0,554.0,0.024009707896333537
8114,2020-05-09,23074,29.0,500.0,0.02166941145878478
8115,2020-05-09,23074,30.0,426.0,0.018462338562884633
8116,2020-05-09,23074,31.0,429.0,0.01859235503163734
8117,2020-05-09,23074,32.0,454.0,0.01967582560457658
8118,2020-05-09,23074,33.0,411.0,0.017812256219121088
8119,2020-05-09,23074,34.0,423.0,0.018332322094131923
8120,2020-05-09,23074,35.0,377.0,0.016338736239923723
8121,2020-05-09,23074,36.0,337.0,0.014605183323220942
8122,2020-05-09,23074,37.0,325.0,0.014085117448210107
8123,2020-05-09,23074,38.0,330.0,0.014301811562797955
8124,2020-05-09,23074,39.0,300.0,0.013001646875270868
8125,2020-05-09,23074,40.0,285.0,0.012351564531507325
8126,2020-05-09,23074,41.0,317.0,0.01373840686486955
8127,2020-05-09,23074,42.0,312.0,0.013521712750281703
8128,2020-05-09,23074,43.0,262.0,0.011354771604403225
8129,2020-05-09,23074,44.0,269.0,0.011658143364826212
8130,2020-05-09,23074,45.0,245.0,0.010618011614804542
8131,2020-05-09,23074,46.0,253.0,0.010964722198145099
8132,2020-05-09,23074,47.0,231.0,0.010011268093958569
8133,2020-05-09,23074,48.0,213.0,0.009231169281442317
8134,2020-05-09,23074,49.0,250.0,0.01083470572939239
8135,2020-05-09,23074,50.0,219.0,0.009491202218947734
8136,2020-05-09,23074,51.0,193.0,0.008364392823090925
8137,2020-05-09,23074,52.0,197.0,0.008537748114761204
8138,2020-05-09,23074,53.0,109.0,0.004723931698015082
8139,2020-05-10,24607,1.0,11618.0,0.47214207339374975
8140,2020-05-10,24607,2.0,7960.0,0.3234851871418702
8141,2020-05-10,24607,3.0,5862.0,0.2382248953549803
8142,2020-05-10,24607,4.0,4596.0,0.18677612061608487
8143,2020-05-10,24607,5.0,3961.0,0.1609704555614256
8144,2020-05-10,24607,6.0,3377.0,0.13723737147966025
8145,2020-05-10,24607,7.0,2787.0,0.11326045434226033
8146,2020-05-10,24607,8.0,2366.0,0.09615150160523428
8147,2020-05-10,24607,9.0,2111.0,0.08578859674076482
8148,2020-05-10,24607,10.0,1905.0,0.07741699516397774
8149,2020-05-10,24607,11.0,1740.0,0.07071158613402691
8150,2020-05-10,24607,12.0,1696.0,0.06892347705937335
8151,2020-05-10,24607,13.0,1582.0,0.06429064900231642
8152,2020-05-10,24607,14.0,1388.0,0.05640671353679847
8153,2020-05-10,24607,15.0,1245.0,0.05059535904417442
8154,2020-05-10,24607,16.0,1196.0,0.04860405575649206
8155,2020-05-10,24607,17.0,1093.0,0.04441825496809851
8156,2020-05-10,24607,18.0,978.0,0.03974478806843581
8157,2020-05-10,24607,19.0,928.0,0.03771284593814768
8158,2020-05-10,24607,20.0,930.0,0.0377941236233592
8159,2020-05-10,24607,21.0,883.0,0.035884098020888364
8160,2020-05-10,24607,22.0,740.0,0.030072743528264317
8161,2020-05-10,24607,23.0,686.0,0.027878246027553136
8162,2020-05-10,24607,24.0,695.0,0.028243995611004998
8163,2020-05-10,24607,25.0,658.0,0.02674035843459178
8164,2020-05-10,24607,26.0,675.0,0.027431218758889746
8165,2020-05-10,24607,27.0,673.0,0.027349941073678222
8166,2020-05-10,24607,28.0,546.0,0.02218880806274637
8167,2020-05-10,24607,29.0,523.0,0.021254114682813834
8168,2020-05-10,24607,30.0,442.0,0.017962368431747065
8169,2020-05-10,24607,31.0,452.0,0.01836875685780469
8170,2020-05-10,24607,32.0,421.0,0.017108952737026048
8171,2020-05-10,24607,33.0,454.0,0.018450034543016216
8172,2020-05-10,24607,34.0,452.0,0.01836875685780469
8173,2020-05-10,24607,35.0,416.0,0.016905758523997238
8174,2020-05-10,24607,36.0,369.0,0.014995732921526395
8175,2020-05-10,24607,37.0,345.0,0.014020400698988094
8176,2020-05-10,24607,38.0,349.0,0.014182956069411144
8177,2020-05-10,24607,39.0,333.0,0.013532734587718942
8178,2020-05-10,24607,40.0,329.0,0.01337017921729589
8179,2020-05-10,24607,41.0,328.0,0.013329540374690129
8180,2020-05-10,24607,42.0,310.0,0.012598041207786402
8181,2020-05-10,24607,43.0,282.0,0.01146015361482505
8182,2020-05-10,24607,44.0,256.0,0.010403543707075222
8183,2020-05-10,24607,45.0,242.0,0.009834599910594547
8184,2020-05-10,24607,46.0,235.0,0.009550128012354208
8185,2020-05-10,24607,47.0,242.0,0.009834599910594547
8186,2020-05-10,24607,48.0,272.0,0.011053765188767424
8187,2020-05-10,24607,49.0,230.0,0.009346933799325396
8188,2020-05-10,24607,50.0,246.0,0.009997155281017597
8189,2020-05-10,24607,51.0,200.0,0.008127768521152517
8190,2020-05-10,24607,52.0,107.0,0.004348356158816597
8191,2020-05-11,22475,1.0,10777.0,0.47951056729699665
8192,2020-05-11,22475,2.0,7088.0,0.3153726362625139
8193,2020-05-11,22475,3.0,5340.0,0.23759733036707453
8194,2020-05-11,22475,4.0,4155.0,0.18487208008898776
8195,2020-05-11,22475,5.0,3455.0,0.15372636262513906
8196,2020-05-11,22475,6.0,2884.0,0.12832035595105673
8197,2020-05-11,22475,7.0,2499.0,0.11119021134593993
8198,2020-05-11,22475,8.0,2164.0,0.09628476084538376
8199,2020-05-11,22475,9.0,1877.0,0.08351501668520578
8200,2020-05-11,22475,10.0,1715.0,0.07630700778642936
8201,2020-05-11,22475,11.0,1546.0,0.06878754171301446
8202,2020-05-11,22475,12.0,1428.0,0.0635372636262514
8203,2020-05-11,22475,13.0,1288.0,0.057308120133481646
8204,2020-05-11,22475,14.0,1164.0,0.0517908787541713
8205,2020-05-11,22475,15.0,1086.0,0.04832035595105673
8206,2020-05-11,22475,16.0,1011.0,0.044983314794215794
8207,2020-05-11,22475,17.0,934.0,0.041557285873192434
8208,2020-05-11,22475,18.0,870.0,0.03870967741935484
8209,2020-05-11,22475,19.0,796.0,0.03541713014460512
8210,2020-05-11,22475,20.0,784.0,0.034883203559510564
8211,2020-05-11,22475,21.0,738.0,0.0328364849833148
8212,2020-05-11,22475,22.0,711.0,0.03163515016685206
8213,2020-05-11,22475,23.0,676.0,0.03007786429365962
8214,2020-05-11,22475,24.0,628.0,0.027942157953281425
8215,2020-05-11,22475,25.0,593.0,0.026384872080088988
8216,2020-05-11,22475,26.0,579.0,0.025761957730812014
8217,2020-05-11,22475,27.0,560.0,0.024916573971078975
8218,2020-05-11,22475,28.0,523.0,0.023270300333704117
8219,2020-05-11,22475,29.0,463.0,0.02060066740823137
8220,2020-05-11,22475,30.0,486.0,0.021624026696329256
8221,2020-05-11,22475,31.0,439.0,0.01953281423804227
8222,2020-05-11,22475,32.0,382.0,0.01699666295884316
8223,2020-05-11,22475,33.0,401.0,0.017842046718576195
8224,2020-05-11,22475,34.0,370.0,0.01646273637374861
8225,2020-05-11,22475,35.0,376.0,0.016729699666295884
8226,2020-05-11,22475,36.0,358.0,0.01592880978865406
8227,2020-05-11,22475,37.0,364.0,0.016195773081201334
8228,2020-05-11,22475,38.0,301.0,0.01339265850945495
8229,2020-05-11,22475,39.0,310.0,0.013793103448275862
8230,2020-05-11,22475,40.0,305.0,0.0135706340378198
8231,2020-05-11,22475,41.0,296.0,0.013170189098998888
8232,2020-05-11,22475,42.0,279.0,0.012413793103448275
8233,2020-05-11,22475,43.0,280.0,0.012458286985539488
8234,2020-05-11,22475,44.0,283.0,0.012591768631813126
8235,2020-05-11,22475,45.0,260.0,0.011568409343715239
8236,2020-05-11,22475,46.0,249.0,0.011078976640711903
8237,2020-05-11,22475,47.0,247.0,0.010989988876529477
8238,2020-05-11,22475,48.0,229.0,0.010189098998887654
8239,2020-05-11,22475,49.0,215.0,0.009566184649610678
8240,2020-05-11,22475,50.0,195.0,0.008676307007786429
8241,2020-05-11,22475,51.0,114.0,0.00507230255839822
8242,2020-05-12,22249,1.0,10609.0,0.47683041934468967
8243,2020-05-12,22249,2.0,7125.0,0.32023911187019644
8244,2020-05-12,22249,3.0,5275.0,0.23708930738460154
8245,2020-05-12,22249,4.0,4108.0,0.18463751179828308
8246,2020-05-12,22249,5.0,3419.0,0.1536698278574318
8247,2020-05-12,22249,6.0,2828.0,0.12710683626230393
8248,2020-05-12,22249,7.0,2485.0,0.11169041305227201
8249,2020-05-12,22249,8.0,2142.0,0.0962739898422401
8250,2020-05-12,22249,9.0,1884.0,0.0846779630545193
8251,2020-05-12,22249,10.0,1718.0,0.077216953570947
8252,2020-05-12,22249,11.0,1558.0,0.07002561912894961
8253,2020-05-12,22249,12.0,1396.0,0.06274439300642726
8254,2020-05-12,22249,13.0,1367.0,0.06144096363881523
8255,2020-05-12,22249,14.0,1239.0,0.05568789608521731
8256,2020-05-12,22249,15.0,1117.0,0.0502045035731943
8257,2020-05-12,22249,16.0,1065.0,0.04786731987954515
8258,2020-05-12,22249,17.0,965.0,0.043372735853296776
8259,2020-05-12,22249,18.0,917.0,0.04121533552069756
8260,2020-05-12,22249,19.0,837.0,0.037619668299698865
8261,2020-05-12,22249,20.0,796.0,0.03577688884893703
8262,2020-05-12,22249,21.0,761.0,0.0342037844397501
8263,2020-05-12,22249,22.0,743.0,0.0333947593150254
8264,2020-05-12,22249,23.0,675.0,0.030338442177176503
8265,2020-05-12,22249,24.0,665.0,0.029888983774551667
8266,2020-05-12,22249,25.0,617.0,0.027731583441952447
8267,2020-05-12,22249,26.0,587.0,0.026383208234077936
8268,2020-05-12,22249,27.0,558.0,0.02507977886646591
8269,2020-05-12,22249,28.0,560.0,0.025169670546990874
8270,2020-05-12,22249,29.0,539.0,0.024225807901478717
8271,2020-05-12,22249,30.0,479.0,0.021529057485729697
8272,2020-05-12,22249,31.0,446.0,0.020045844757067735
8273,2020-05-12,22249,32.0,421.0,0.01892219875050564
8274,2020-05-12,22249,33.0,428.0,0.019236819632343027
8275,2020-05-12,22249,34.0,372.0,0.01671985257764394
8276,2020-05-12,22249,35.0,404.0,0.018158119466043416
8277,2020-05-12,22249,36.0,343.0,0.015416423210031912
8278,2020-05-12,22249,37.0,355.0,0.015955773293181715
8279,2020-05-12,22249,38.0,328.0,0.014742235606094656
8280,2020-05-12,22249,39.0,330.0,0.014832127286619623
8281,2020-05-12,22249,40.0,309.0,0.013888264641107465
8282,2020-05-12,22249,41.0,296.0,0.013303968717695177
8283,2020-05-12,22249,42.0,289.0,0.012989347835857791
8284,2020-05-12,22249,43.0,291.0,0.013079239516382759
8285,2020-05-12,22249,44.0,250.0,0.011236460065620927
8286,2020-05-12,22249,45.0,259.0,0.01164097262798328
8287,2020-05-12,22249,46.0,262.0,0.011775810148770731
8288,2020-05-12,22249,47.0,248.0,0.01114656838509596
8289,2020-05-12,22249,48.0,245.0,0.011011730864308508
8290,2020-05-12,22249,49.0,221.0,0.0099330306980089
8291,2020-05-12,22249,50.0,115.0,0.005168771630185627
8292,2020-05-13,23213,1.0,11202.0,0.48257441950631114
8293,2020-05-13,23213,2.0,7408.0,0.31913152113040105
8294,2020-05-13,23213,3.0,5435.0,0.2341360444578469
8295,2020-05-13,23213,4.0,4337.0,0.1868349631671908
8296,2020-05-13,23213,5.0,3648.0,0.15715331926075907
8297,2020-05-13,23213,6.0,3031.0,0.13057338560289494
8298,2020-05-13,23213,7.0,2554.0,0.1100245552061345
8299,2020-05-13,23213,8.0,2178.0,0.0938267350191703
8300,2020-05-13,23213,9.0,2025.0,0.08723560074096412
8301,2020-05-13,23213,10.0,1745.0,0.07517339421875673
8302,2020-05-13,23213,11.0,1609.0,0.06931460819368457
8303,2020-05-13,23213,12.0,1437.0,0.06190496704432861
8304,2020-05-13,23213,13.0,1319.0,0.056821608581398356
8305,2020-05-13,23213,14.0,1231.0,0.053030629388704606
8306,2020-05-13,23213,15.0,1118.0,0.04816266747081377
8307,2020-05-13,23213,16.0,1014.0,0.04368241933399388
8308,2020-05-13,23213,17.0,986.0,0.042476198681773145
8309,2020-05-13,23213,18.0,889.0,0.038297505708008446
8310,2020-05-13,23213,19.0,824.0,0.03549735062249602
8311,2020-05-13,23213,20.0,802.0,0.03454960582432258
8312,2020-05-13,23213,21.0,760.0,0.03274027484599147
8313,2020-05-13,23213,22.0,729.0,0.031404816266747085
8314,2020-05-13,23213,23.0,672.0,0.02894929565329772
8315,2020-05-13,23213,24.0,636.0,0.027398440529013916
8316,2020-05-13,23213,25.0,617.0,0.026579933657864128
8317,2020-05-13,23213,26.0,563.0,0.024253650971438417
8318,2020-05-13,23213,27.0,546.0,0.0235213027183044
8319,2020-05-13,23213,28.0,525.0,0.022616637229138845
8320,2020-05-13,23213,29.0,482.0,0.020764226941799854
8321,2020-05-13,23213,30.0,442.0,0.01904105458148451
8322,2020-05-13,23213,31.0,457.0,0.019687244216602767
8323,2020-05-13,23213,32.0,411.0,0.017705596002240125
8324,2020-05-13,23213,33.0,388.0,0.016714771895058805
8325,2020-05-13,23213,34.0,399.0,0.017188644294145523
8326,2020-05-13,23213,35.0,358.0,0.015422392624822298
8327,2020-05-13,23213,36.0,338.0,0.014560806444664627
8328,2020-05-13,23213,37.0,334.0,0.014388489208633094
8329,2020-05-13,23213,38.0,349.0,0.015034678843751346
8330,2020-05-13,23213,39.0,310.0,0.013354585792443889
8331,2020-05-13,23213,40.0,317.0,0.013656140955499075
8332,2020-05-13,23213,41.0,295.0,0.012708396157325637
8333,2020-05-13,23213,42.0,278.0,0.011976047904191617
8334,2020-05-13,23213,43.0,266.0,0.011459096196097014
8335,2020-05-13,23213,44.0,253.0,0.010899065178994529
8336,2020-05-13,23213,45.0,230.0,0.009908241071813208
8337,2020-05-13,23213,46.0,227.0,0.009779003144789557
8338,2020-05-13,23213,47.0,217.0,0.009348210054710723
8339,2020-05-13,23213,48.0,208.0,0.00896049627363977
8340,2020-05-13,23213,49.0,101.0,0.004351010209796235
8341,2020-05-14,23230,1.0,11150.0,0.4799827808867843
8342,2020-05-14,23230,2.0,7342.0,0.3160568230736117
8343,2020-05-14,23230,3.0,5394.0,0.23219974171330177
8344,2020-05-14,23230,4.0,4439.0,0.1910891089108911
8345,2020-05-14,23230,5.0,3604.0,0.15514421007318124
8346,2020-05-14,23230,6.0,3017.0,0.1298751614291864
8347,2020-05-14,23230,7.0,2602.0,0.11201033146792941
8348,2020-05-14,23230,8.0,2258.0,0.09720189410245372
8349,2020-05-14,23230,9.0,1990.0,0.08566508824795523
8350,2020-05-14,23230,10.0,1782.0,0.07671114937580714
8351,2020-05-14,23230,11.0,1613.0,0.06943607404218682
8352,2020-05-14,23230,12.0,1539.0,0.066250538097288
8353,2020-05-14,23230,13.0,1382.0,0.059492036160137755
8354,2020-05-14,23230,14.0,1250.0,0.05380972879896685
8355,2020-05-14,23230,15.0,1192.0,0.05131295738269479
8356,2020-05-14,23230,16.0,1079.0,0.04644855789926819
8357,2020-05-14,23230,17.0,1005.0,0.04326302195436935
8358,2020-05-14,23230,18.0,903.0,0.038872148084373656
8359,2020-05-14,23230,19.0,921.0,0.03964700817907878
8360,2020-05-14,23230,20.0,834.0,0.03590185105467068
8361,2020-05-14,23230,21.0,809.0,0.03482565647869135
8362,2020-05-14,23230,22.0,785.0,0.03379250968575118
8363,2020-05-14,23230,23.0,707.0,0.030434782608695653
8364,2020-05-14,23230,24.0,688.0,0.029616874730951356
8365,2020-05-14,23230,25.0,661.0,0.02845458458889367
8366,2020-05-14,23230,26.0,592.0,0.025484287559190702
8367,2020-05-14,23230,27.0,576.0,0.024795523030563926
8368,2020-05-14,23230,28.0,573.0,0.024666379681446405
8369,2020-05-14,23230,29.0,533.0,0.022944468359879466
8370,2020-05-14,23230,30.0,503.0,0.021653034868704263
8371,2020-05-14,23230,31.0,427.0,0.018381403357727078
8372,2020-05-14,23230,32.0,451.0,0.019414550150667242
8373,2020-05-14,23230,33.0,427.0,0.018381403357727078
8374,2020-05-14,23230,34.0,381.0,0.016401205337925096
8375,2020-05-14,23230,35.0,366.0,0.015755488592337493
8376,2020-05-14,23230,36.0,376.0,0.01618596642272923
8377,2020-05-14,23230,37.0,346.0,0.014894532931554025
8378,2020-05-14,23230,38.0,364.0,0.015669393026259148
8379,2020-05-14,23230,39.0,346.0,0.014894532931554025
8380,2020-05-14,23230,40.0,330.0,0.01420576840292725
8381,2020-05-14,23230,41.0,309.0,0.013301764959104605
8382,2020-05-14,23230,42.0,290.0,0.01248385708136031
8383,2020-05-14,23230,43.0,294.0,0.012656048213517004
8384,2020-05-14,23230,44.0,273.0,0.01175204476969436
8385,2020-05-14,23230,45.0,282.0,0.012139474817046922
8386,2020-05-14,23230,46.0,250.0,0.01076194575979337
8387,2020-05-14,23230,47.0,241.0,0.010374515712440809
8388,2020-05-14,23230,48.0,140.0,0.006026689625484288
8389,2020-05-15,22892,1.0,10762.0,0.4701205661366416
8390,2020-05-15,22892,2.0,7296.0,0.318713961209156
8391,2020-05-15,22892,3.0,5393.0,0.23558448366241483
8392,2020-05-15,22892,4.0,4282.0,0.18705224532587802
8393,2020-05-15,22892,5.0,3632.0,0.15865804647911935
8394,2020-05-15,22892,6.0,2983.0,0.13030753101520182
8395,2020-05-15,22892,7.0,2677.0,0.11694041586580464
8396,2020-05-15,22892,8.0,2218.0,0.0968897431417089
8397,2020-05-15,22892,9.0,1977.0,0.08636204787698759
8398,2020-05-15,22892,10.0,1776.0,0.07758168792591298
8399,2020-05-15,22892,11.0,1595.0,0.06967499563166171
8400,2020-05-15,22892,12.0,1531.0,0.06687925912982702
8401,2020-05-15,22892,13.0,1395.0,0.060938319063428274
